CELL	CD52	Ifitm1	Cdkn3	Ly6a	Bax	Aebp2	CD63	Cdkn2a	Cdkn2c	CD48	Pax5	Gapdh	Cdkn2d	Hes5	Id2	CD9	Sfpi1	Fcgr3	Cdk4	Pax4	Cdkn2b	Cbx8	Fcgr2b	Bad	Fas	Klf1	Ccnb2	Ccna1	Ifi205	Lmo2	Ndn	Rora	Tnfsf12	Fosl1	Gfi1b	Trp53	Gata1	Lyl1	Epor	Mbd2	Actb	Cdkn1a	Cdkn1c	Ccnd3	Max	Ccne1	Prf1	Cdk5	Eed	Tgfb1	Cdc42	Tnfrsf1a	Erg	Hey1	Tcf7	Ebf1	Cdk2	Tob1	Ldb1	Ccnb1	Sell	Bcl2l1	Myc	Cdkn1b	Cdk2	CD34	CD55	Pax9	Casp8	Mycn	Cebpa	Ezh2	Akt1	CD53	Ccna2	Irf8	Cdk1	Gfi1	Foxo3	Mpl	Akt2	Foxl1	Muc13	Stat4	Ar	Ccne2	Cycs	Sdpr	Fli1	Zbtb20	PIk3R2	Il7R	Gata3	Gata2	Tcf3	Pecam1	Meis1	Zfpm1	Tgfb3	Ccnc	Myb	Bcl11a	Lin28a	ETS2	Bmi1	Ifi203	Tnfrsf21	Ctnnb1	Flt3	Dtx1	Cbx2	Ccnd1	Stat6	Csf1r	Casp9	Pbx1	Dnmt3b	Zbtb38	Nfkb1	Irf6	Tal1	Esr1	Zhx2	Stat3	Suz12	Ccnb3	Plag1	Rb1	Tek	Irf4	Tgfb2	Akt3	Bcl2l11	Zfp612	Ikzf1	Tnfrsf1b	Tfrc	Tnfsf10	ETS1	Etv3	Stat1	Kit	Dach1	Dnmt1	Brd3	Kdr	Ahr	Zfp532	Etv6	Foxo1	Hlf	Klf12	Ccnd2	Dtx4	Runx2	Mllt3	Satb1	Smarca4	Runx1	Foxp1	Bcl2	Mll5	Tcf4	Bcl11b	Pten	Ep300	vWF	PIk3ca	Sos1	Ikzf2	Notch1	Nfia	Dnmt3a	APC	Nfat5
CMP2	7.422733739	7.48253806	7.242094635	0	10.43234943	7.241465365	9.050850619	0	8.471086488	8.424461268	0	10.20284074	9.702454759	0	0	8.606281131	7.965044648	0	10.77730723	0	0	0	0	0	0	9.288120593	10.64590637	0	0	11.06446508	0	0	0	0	7.684425431	11.7292503	10.9283393	6.288681164	5.241362775	11.35511061	15.72615903	0	0	12.34764124	9.164132003	0	0	0	12.05443083	8.729315281	13.71434389	9.496758526	10.68608729	0	0	0	11.58372205	0	11.32597432	9.692606812	0	0	10.22406008	4.971766744	0	7.885869055	7.118129338	0	10.04791118	11.4303688	0	9.786808514	11.10973787	0	9.499008932	0	11.19910046	0.332519963	6.703270222	7.382783882	6.173658021	0	11.28395306	6.891690502	0	9.87365769	13.20410901	0.396301297	13.41672663	4.034443737	9.582656771	7.948997913	0	7.989089785	0	0	9.968756462	2.724607757	3.805626871	9.185264645	12.17995341	0	6.954192448	0.964331831	6.609498131	10.94168486	6.077908969	8.128939044	0	2.547448276	0	0	8.471155692	7.271515668	8.42321177	0	7.74441282	8.680045752	4.21359195	0	4.515811195	6.475522799	0	7.794979948	12.05375873	0	0	11.82114084	8.205913316	0	0	6.782452733	8.403356475	3.701468101	10.27816428	0	9.871385296	0	9.569440566	4.57760907	7.942044368	11.53477202	12.62390151	13.18445866	10.40726632	0	0	0	11.97699622	10.74935917	7.892485844	0	0	4.000675379	5.20034477	0	0	13.07813653	10.41760189	0	7.401571361	0	11.59024113	0	9.006950187	10.50939174	0	10.55801614	8.660086274	8.482549088	0	6.458532179	9.895638632	1.839416629	8.193845338
CMP2	11.48518119	0	2.570508638	0	10.15330911	6.318049846	0	0	10.14017702	11.07607782	0	10.70049	10.45348121	0	12.36198858	0	10.43752559	0	8.941537857	0	0	0	6.976181868	0	0	0	7.461060029	0	13.10852896	6.846698265	0	0	0	0	0	10.69519022	0	0	0	10.97610582	16.65718419	0	4.576939846	13.01579011	9.680015729	0	0	0	11.69222813	0	14.34193388	10.23191694	0	0	0	0	9.587509156	0	9.061641579	7.426377956	7.527120843	0	8.028961402	5.095317531	0	6.12656437	0	0	10.38415793	0	8.197396428	10.66752511	9.396737644	9.999552359	9.207712824	14.58011871	9.545382752	0	6.976027372	0	6.946622618	0	0	6.226449923	0	9.243615146	13.5292167	0.156187468	8.570686111	0	8.010825834	0	1.298323342	0	7.580167841	0	0	0	2.832023028	7.847116762	8.800606063	0	7.130386246	0	6.981351662	12.05051292	4.17863738	6.431598077	10.25916455	0	6.072157384	11.4970518	9.717628994	0	10.28000292	3.816809419	0	0.027205606	5.293747402	0	7.135697559	0	0	8.190254685	11.733374	0	0	9.851948367	0	0	0	9.940551955	0	0	8.713798897	7.647721265	0	0	0	3.183306275	4.121939306	10.94612834	0	11.64755178	9.09411364	0	0	0	8.923844421	7.699844296	0	0	0	0	3.951026765	0	0	12.17867302	0	0	0	0	10.37050564	0	9.479389409	9.65306258	0	9.421968187	0	0	0	0	7.792444626	0	7.622198229
CMP2	0	12.24317408	0	0	10.73922106	6.232850423	8.647401705	0	0	11.18935387	0	12.18101769	8.107600002	0	0	0	9.42359809	0	10.88180527	0	0	0	0	0	0	10.3974843	0	0	0	10.32354393	0	0	5.125790197	0	9.893077257	12.10253252	12.35574892	7.641249271	5.641170471	10.38465834	16.30977549	11.34385369	0	12.20484741	10.44072096	0	0	0	10.94600455	2.486314924	13.86892197	11.09806911	10.28373667	0	0	0	11.1337581	0	12.04050151	2.146631801	0	11.20064289	13.35948532	2.225307723	7.957939247	7.732409977	6.50951039	0	10.12217988	11.00139602	9.591793711	9.87227367	9.765009711	0	8.353477983	7.35120528	8.303102776	0	11.47540338	8.350376149	6.150799698	0	11.11686403	9.218582777	0	8.844227085	12.64419619	0	10.34610134	0	10.00111913	0	0	7.867407483	0	2.271120285	8.27014154	8.010931519	0	0	14.01486571	6.698055361	2.705409569	9.20723064	6.536045976	9.042103555	5.11432158	7.989589428	0	0	6.945875017	9.859657483	10.42047045	0	8.357821392	0	10.01250112	8.088137284	3.739416175	4.373554108	3.986916227	0	0	11.93579473	12.01869246	0	8.862623272	10.54759484	0	0	0	8.11888723	8.475961893	0	11.35591747	0.913379254	0	6.482266554	0	0	7.689313583	13.37043811	9.79260496	12.55697761	11.38472773	0	7.341551219	0	10.47842044	9.212844488	8.051848851	0	0	0	4.362113897	0	0	13.18150279	0	0.444882576	0	0	10.29726588	0	9.418594722	9.703207587	8.222820009	9.052781605	6.387588471	11.52520256	0	0	10.28539817	8.485695427	7.033436745
CMP2	7.955548087	9.781688655	0	0	10.01480914	4.944437582	9.211983137	0	0	9.860580536	0	12.40313604	8.985903587	0	0	0	10.36333582	7.621648286	11.6526301	0	0	0	6.624622506	0	0	0	0	0	0	10.26227033	0	0	1.628246414	0	7.483249584	11.69015893	0	9.182664075	5.185168292	9.715081102	16.0448129	0	0	11.31890472	9.704956531	7.590928414	0	0	11.60800435	0	13.48998359	9.936645367	0	0	0	0	10.58808534	0	11.49791437	6.621977247	11.69289632	5.258324025	12.20311487	4.259990342	7.926113056	12.17388627	0	0	11.08729903	0	13.19447525	8.036201786	9.589399792	11.36743979	0	8.225242824	10.09467521	7.473735925	9.71051943	9.136107052	6.752280827	0	11.17362074	7.941630107	0	0	12.24445428	0	11.77284609	8.42403276	0	0	0	5.646364622	7.693413063	7.12197949	7.758101807	0	0	8.405313947	12.98966448	0	7.962045007	4.721248279	6.493535676	11.66925728	5.476634753	6.877736271	9.534550135	0	6.103660895	0	5.198292638	0	4.239528208	0	8.479237373	7.416130753	4.167265566	0	7.357724909	9.310735884	0	10.99513088	11.49075287	0	0	10.66605144	0	0	0	9.258557169	9.442960829	2.530663946	10.19836851	9.496400448	10.04516774	0	0	0.079497625	0	12.91988768	13.14010229	12.77624459	11.7691454	0	0	0	11.69545574	11.11723493	10.11753587	0	0	7.817483017	4.783976357	0	10.03351133	12.53302601	11.31520656	0	8.048413399	0	11.83413137	0	10.06250263	10.32512118	0	9.558046045	7.74822556	11.07581164	0	9.399468732	11.34589859	0	8.426605888
CMP2	8.728343939	9.870126329	0	0	10.81641948	4.870969995	10.09995548	3.03161521	0	7.906555882	0	11.45238994	8.0579429	0	0	0	9.963314538	0	10.25081134	0	6.102060572	0	0	0	0	7.257763663	0	0	0	9.018634453	0	0	0	7.524002777	7.753940912	11.41183943	11.05091827	8.09023413	5.346784253	10.16579509	14.93576894	0	0	11.76895412	9.469563118	0	6.084326796	0	11.56500478	2.886644575	12.81755625	10.45764328	11.57012813	1.58814706	0	0	9.490418203	7.277379217	11.60122202	2.283145358	10.29720599	10.02922627	13.4033286	3.729889213	9.043092741	9.501117711	8.375214408	0	10.74180587	0	12.95201468	6.470940376	8.616225999	0	0	8.242175936	5.801145565	2.174372292	8.690566387	1.947067688	4.127840495	0	11.50925409	5.89701953	0	0	10.85945002	0	11.02333028	5.976438682	0	0	5.366974656	6.677486979	8.090249153	6.554811465	8.024438371	0	0	0	13.67516723	0	7.253984385	0.490614673	6.313556409	9.821640282	6.139408724	6.418717205	0	0.003973304	1.514897161	0	8.570805211	0	8.306083367	0	7.350189996	8.533223379	4.062870373	0.776351315	2.58798972	0	0	10.63897294	0	0	0	9.641178585	0	0	0	0.886123622	0	7.715294236	10.11085914	8.28248116	8.796095591	0	0	0	1.835890529	12.81145497	11.48618781	11.23822392	11.2268399	0	0	0	11.15681702	10.22328843	8.044078049	1.679903724	0	0	3.935024864	0.521864826	0	11.83053956	10.19803482	0	7.340626071	0	9.948002353	1.165665239	8.745459743	9.713877816	0	10.82466263	6.142567388	10.98425619	0	10.03761615	10.32937467	8.531302437	6.584509141
CMP2	8.09374383	11.71325274	8.34050601	0	10.07515857	5.936867769	0	0	0	11.03791276	0	11.27454212	7.60977405	0	0	9.21960282	12.35046125	0	10.11575475	0	0	0	0	0	0	0	12.22451567	0	0	10.07028994	0	0	0	0	3.210464026	11.30809071	2.659440544	0	5.184979707	9.319027287	15.72965286	0	0	10.9914607	9.267847757	0	0	8.473491844	12.35365782	7.161837625	12.91464213	11.71402516	11.89241031	0	0	0	9.261180561	3.720371291	10.96739363	10.91103165	12.78821455	11.32712498	13.04719629	4.796780588	0	11.96414362	0	4.693473413	11.14062851	0	10.12824728	10.11753007	8.847403113	11.97845905	0.058342172	12.99920177	0	0	8.912476714	0	0	0	6.327964541	7.965357856	0	0	11.60870254	0	9.353980469	8.916557618	6.474811597	0	0	1.975890167	0	7.304735597	5.280111772	0	0	8.775036382	12.36481403	5.080444723	8.221129717	0.571001864	6.26645242	11.76094763	0.64584347	7.181728528	12.63580881	0	4.529893332	0	8.572209577	11.95489481	0	0	0	8.754540268	5.063745536	0	7.159886125	9.724105355	0	10.40190582	10.67825152	0	4.414792452	0	0	0	0	9.568767895	0	0	9.714456046	9.031948622	9.984890177	7.151683315	0	5.507555869	2.052710425	10.09410269	0	11.67601137	10.31746336	0	0	3.380976978	4.851389412	9.101864079	7.886860316	1.783853354	0	10.52822943	4.707247433	0	11.62370749	10.3473764	10.84620515	0	0	0	11.64895859	1.725353262	11.20324988	10.29933591	0	10.54884951	0	9.133058911	10.94557676	0	11.00242684	0	7.807547488
CMP2	6.230167804	8.709701129	0	0	8.644983449	6.856761918	0	0.623146115	0	7.719178781	0	10.13478715	9.222542626	0	0	0	9.209207508	0	8.794994864	0	0	0	0	0	0	7.267870978	0	0	0	10.14773839	0	0	0	0	10.55621557	10.69235362	10.46904389	5.953852581	5.364691326	8.373589471	15.80305383	10.27482929	0	11.43705748	8.281601397	0	0	4.554946228	12.43657338	0	11.45110656	8.35089362	9.642080852	0	0	0	9.235035158	0	10.57666348	3.073671945	0	10.11352374	9.180659808	3.334037909	0	9.669893624	7.802007683	0	8.412190914	12.62414643	0	0	8.822508803	0	0	7.360383517	0	1.998047196	7.871753082	6.897631624	6.553747672	0	7.976094726	8.835276647	0	0	11.70969953	0	11.11521324	0	8.227111393	0	0	7.106766832	0	0	8.308507675	7.918023545	0	5.626452546	11.1664061	0	6.297137737	9.56478696	5.878577691	9.702147583	4.279101151	6.41617653	0	0	4.130423002	8.477701953	8.424116007	7.507662885	8.481279268	0	7.572958958	6.95992047	4.436337988	2.006673048	3.810500319	0	0	8.210708265	8.785550979	0	0	8.373012717	2.263219009	0	0	0	0	7.769614839	9.434158177	0	9.863508622	7.078428863	0	0	5.091089553	8.178407185	7.666182605	10.53437018	9.751906788	7.927607971	0	0	9.080766083	10.41645063	0	0	0	0	4.106919345	0	0	11.81778893	7.985960715	0	0	0	10.36177294	9.248611111	9.020017417	8.926992055	0	0	8.192791687	9.275166917	0	6.165101378	8.465837331	0	6.01337075
CMP2	10.58336194	12.167715	0	8.079558039	11.29550849	6.674572914	10.1918146	5.800813274	9.323036543	12.1179583	0	13.53788506	2.578533375	0	0	0	11.57260851	7.002144758	11.65835044	3.854833952	0	0	8.790161123	0	0	0	2.766937996	0	0	11.49872542	0	0	0	0	0	12.2480438	0	8.4419489	4.945443561	10.15052144	16.75687506	0	0	12.09359502	8.605043477	1.920735315	0	0	12.08175284	7.735115687	13.33128934	10.02567911	11.76809141	0	0	0	10.84638314	3.260279226	12.33772328	0	12.40655672	10.7616376	14.12980716	5.088399848	7.97185225	12.47387314	0	0	11.24535933	8.350615445	13.84012758	11.2433569	10.27299652	12.29189297	0	8.111189022	10.88545482	8.885662365	10.10008032	8.089708878	6.387934549	0	12.03187188	6.554214622	0	9.931312372	13.71946307	0	11.79686877	8.524262496	11.45192554	0	3.316802243	3.626322548	8.303927937	7.208136102	8.088758691	0	0	6.01564236	14.30994796	0	7.97371032	8.627161436	7.300652173	11.48239512	6.055503092	8.269008933	10.4254544	1.708222501	6.362626535	9.592713763	10.62017961	9.909731538	9.357384607	0	10.01891246	8.852624945	3.287148588	0	7.905024566	11.15802431	9.506666924	10.69342721	11.96257538	0	0	10.54028387	0	0	0	9.550232674	8.852940282	7.122462339	10.60674399	10.48573738	10.51117165	0	0	5.30445267	2.611991519	13.25510758	11.46870521	13.0897071	12.06873056	0	0	0	12.56922813	11.50830431	9.52477	0	0	8.531759171	6.649209766	0.070210479	12.37978711	13.37170198	9.202579826	0	0	0	10.06849139	0	9.657993798	10.09766229	0	8.475344654	8.384518217	11.91431751	9.220991852	0.242668151	11.21970955	0	8.873633472
CMP2	10.39458241	10.67293701	0	0	9.951419772	6.75277816	0	0	7.990669648	10.07982316	0	11.00554572	0	0	8.798901583	0	11.06420987	0	10.57966302	0	0	0	0	0	0	2.306510542	0	0	1.10224054	8.899007084	0	0	0	0	0	10.9749059	0	7.5713525	5.828885668	10.04439419	16.11946084	9.395295824	0	11.50618917	9.714748092	8.208980549	0	0	10.79172619	0	13.37409456	10.72268744	0	0	0	0	9.967080975	7.554234051	12.0435142	0	10.60706818	0	0	0	8.039763885	10.59640981	0	0	10.0679358	13.79379026	9.973060324	5.861704924	8.951430161	10.60553169	0	0.60250355	0	6.412240493	9.225236438	7.888741774	0	0	0	0.416942922	0	0	11.25008034	0	12.58824132	7.614187546	10.58604939	1.114534026	0	2.880699215	9.729822507	1.204097156	9.861880637	0	0	8.138127175	10.18075496	0	2.698647487	0	7.039054569	11.13298894	3.781841516	5.930607774	13.47684081	2.911187347	0	0	11.22363285	10.16930121	8.391454273	1.237854361	9.865966332	9.399536366	1.387831266	0	0	10.78697165	1.385935273	10.57321526	10.47009589	0	5.084668562	8.772298605	0	0	0	4.657193886	7.735436999	3.928557151	12.35970591	8.228676845	10.40535097	0	9.270383294	4.944559934	7.178939786	11.77108409	0	10.5205823	9.750601259	0	10.61521423	3.32450006	11.94430297	9.919242687	8.395721357	0	0	0	6.566089579	0	12.11825104	11.87492271	9.862139357	0	8.350267936	0	10.0239262	0	10.82279107	9.558021041	0	10.14240374	5.736053986	8.04921935	8.99383799	0	10.52170133	0	7.833927864
CMP2	10.13960095	10.89525623	0	0	7.528718956	3.912756959	6.545619104	6.864173064	8.098282414	9.546631989	0	11.6682744	9.02643615	0	0	7.888689206	9.40118517	0	8.611847906	0	0	0	0	0	0	0	8.695700697	0	0	11.65723044	0	8.715417949	4.738840809	0	10.00240936	9.790953677	0	0	4.570367561	9.158406985	14.75422889	8.426324235	0	10.2653329	9.053218091	0	0	2.119516893	10.23168734	0	12.54141564	9.750299288	9.54740541	0	0	6.637701149	7.44132596	7.548711089	10.33735141	0	9.59034116	0	11.83505865	4.593578774	0	10.31184203	0	0	10.04543552	8.02081414	8.512099471	9.684243518	8.736318287	9.891631273	6.522561034	0	8.084475889	7.83506276	9.719379381	7.751772721	5.399288332	0	10.88965978	8.43004242	0	0	9.825176999	0	10.08109628	0	8.147362493	0	8.30725155	3.686644787	0	0	7.046323919	0	0	5.774379014	12.08234121	9.196935193	4.91399127	0	5.014928455	11.13217036	5.224021875	6.587881441	11.18732644	0	6.743219242	0	0	8.82071665	0	1.721532764	8.182383039	7.961548045	3.641187255	0	1.801206138	8.82135257	0	10.7075177	7.929371635	0	5.468602322	10.12350887	0	0	0	7.915364206	0	6.247139518	9.391674193	9.151754702	8.991570883	0	0	3.14011811	0	12.04572409	8.189543489	10.18050826	9.631722181	0	0	0	9.626483694	7.324601858	11.19362094	0	0	0	5.393316989	0	9.946396733	10.22867011	0	1.523530873	0	0	10.14636567	0	8.575703077	9.528576652	0	7.900135653	0	9.208717191	9.475145659	0	8.923362384	8.163658848	8.629102413
CMP2	7.311753016	13.18947893	10.0527048	0	8.989866967	5.818441138	7.839108395	5.815794392	0	11.47587548	0	10.32832695	10.14854001	4.503091285	0	0	11.5845827	3.491118901	9.020567306	1.746768183	0	0	0	0	0	11.11090381	12.48096411	1.363380738	0	10.20017526	4.875058151	0	0	0	9.708664329	11.76628634	12.24878868	8.230094019	4.400126936	10.59711375	16.19342383	0	0	11.81656905	7.158049194	0	0	8.865394825	9.464656395	6.346825786	13.71701266	11.26910369	8.296497286	0	0	0	9.726583451	6.611924094	11.86452469	12.10554017	11.0260612	9.079887402	13.54465764	6.407045548	0	9.625940731	9.802756052	0	9.570424581	9.304373686	10.17891353	8.910413846	10.35777492	0	10.06920211	0	11.32886943	0	10.89494649	1.579157587	5.777454863	0	11.91564689	6.27317549	0	0	11.29335553	0	10.270945	7.70293233	10.49812147	0	7.228174062	7.999918643	8.818658495	0.770369125	8.952084494	5.116100393	0	7.741049773	14.32952594	8.662118766	0.863507816	0	1.83159464	10.99206666	4.303353961	7.998952339	0	3.522540389	4.717366683	0	8.341925583	6.598799942	0	0	8.290387018	9.179455239	0	3.036722202	3.903858142	0	6.003206116	11.16644782	10.593416	0	0	0	0	0	0	8.855292054	8.538907434	0	11.14590449	0	9.789880997	0	0	3.002035231	1.049694484	12.56375973	13.24241875	12.07056276	10.69695459	0	0	0	12.0357943	11.31574659	0	0	0	10.59996717	5.450161394	0	0	12.70526337	10.80159301	0	4.334318926	0	10.72314866	1.921220962	10.16201892	9.804718373	0	11.09771358	8.824390109	11.94973336	0	10.53917221	9.127414995	0	7.323521852
CMP2	11.59726133	9.525695135	0	0	11.42919986	7.285373529	7.727652222	0	9.063873934	12.10895276	0	13.29162257	9.510093503	0	0	7.588104692	11.68651297	2.921659822	10.68778372	5.106474963	0	0	6.870888895	0	0	0	0.958170704	0	0	9.786723162	0	0	4.576597663	0	0	11.77141359	0	7.482801573	6.242479578	10.21625788	16.2847457	0	0	10.09389819	9.426780095	0	0	9.123595612	12.25939405	8.602399311	14.42587494	11.49336081	10.53002541	0	0	0	10.47933477	5.536367598	12.21540628	2.409899062	10.30332955	9.586028951	9.753414457	4.967814402	7.612539719	10.84789658	0	0	11.3313528	0	12.96181474	9.75248878	9.767449033	12.78766682	8.369044526	13.50964279	8.281373129	4.926380966	9.403194905	0	3.525681834	0	8.021605868	10.20372553	0	8.947593148	12.87742724	0	11.45245381	0	8.677142162	0	0	0	0	7.478222087	4.865661878	3.276417935	0	8.584004292	12.99315328	0	2.640213935	0	6.627711506	11.5529927	6.481967382	6.51191217	10.62987649	2.674614477	5.756913369	9.525517718	9.602384698	10.78938127	8.637791556	1.632891144	0	8.401407277	0.158373822	3.88843618	0	7.457412	0	10.96782861	10.32872732	0	0	10.9507857	5.480185052	0	0	10.19347077	8.698774432	0	11.7335391	9.57953582	8.788211664	0	0	2.925339373	2.797359667	12.3504586	0	12.09125678	10.99932494	0	7.098644115	2.968601531	12.40823095	10.29690378	0	0	0	10.7545121	3.608315746	0	11.09835695	11.8281108	11.30636445	0	8.50451582	0	11.41547398	0	10.54752572	9.864519837	0	9.319339054	8.382325685	0	0	0	10.86005962	7.717322357	8.890829121
CMP2	9.055366746	0	0	0	9.49115079	3.494393198	4.848289683	0	8.955378423	10.06834101	0	10.32723992	7.741786092	0	9.223535024	0	10.30044726	0	11.43681191	0	0	5.557345613	0	0	0	0	0	0	0	8.446024448	0	0	4.063927749	0	9.44464577	10.71381113	0	0	6.336594824	9.771243309	15.3380575	11.45254985	0	12.2010548	9.790247056	9.57944943	0	0	11.60955125	0	13.21208324	9.804509988	9.034222083	0.910738286	0	0	11.09628057	7.052760942	12.00020042	0	11.97220531	9.27880492	11.03737655	4.528163265	2.570949302	11.26065602	0	0	11.01859965	0	9.68528368	10.33709506	10.09466938	10.31752015	8.253992559	14.52288793	9.656439849	0	9.527750984	2.652221369	0	0	0	0	0	10.79839354	13.45478154	0	9.550333858	9.371969998	9.317855237	4.285415665	0	0	0	3.779674667	5.787920835	0	8.81047598	9.066955573	12.89181091	3.678666337	7.426322233	0	9.133237813	12.02429433	0.714163688	7.055958713	12.96703288	5.508690078	5.866091392	9.429583134	9.90819194	7.829145164	9.189745938	0	0.467486808	8.973877423	4.623252375	0	0	11.41241697	8.606808793	7.624277741	11.74548369	0	0	11.68422576	0	0	0	9.074445626	9.508506135	0	12.72845783	0	14.42478881	0	9.498302159	0	4.858738901	10.13396858	0	11.7759584	9.567523586	0	0	0	11.66325056	9.67557969	0	0	0	10.27924322	8.780824002	2.245207605	12.36096064	11.44591969	11.51126129	0	8.857160826	0	11.87505749	8.253680314	11.36158693	8.356986717	0	10.28099367	6.774075262	0	11.41133265	0	10.70322407	0	8.880406542
GMP	9.874886974	11.76450201	0	0	10.75147135	7.269342613	8.266253089	0	8.799469785	11.31613533	6.397816859	12.94688754	8.097233707	0	2.299212484	7.195614891	11.91422626	7.153184066	13.10502511	0	0	0	9.64898268	0	0	0	0	0	0	10.1854452	0	0	0	0	0	12.56327189	0	9.549091936	4.316732417	10.91756424	17.04582394	0	0	12.85445985	10.13637351	8.555808866	0	6.088184655	12.49016759	2.375507023	14.43624376	11.83146198	11.03052671	5.748181345	0	0	12.64102294	0	12.7522731	9.528514069	12.18970745	0	12.90666613	4.531999596	0	12.20903663	0	1.714850311	11.27813268	8.491431534	13.98550953	11.57601503	11.82082216	12.91047867	6.551903284	6.986561459	11.65902811	7.900292918	9.865620543	0	8.188797906	0	11.20648739	9.755037197	0	11.54255252	14.91975036	0	12.31736305	0	11.3623098	0	0	5.286412775	8.630123026	6.901231931	6.825356578	6.680611655	0	10.70513229	13.83051185	1.356284383	5.560295398	9.66544352	7.473811659	10.98820627	7.417748161	9.924135848	0	0	0	0	11.05166461	8.295708235	2.551798169	0	10.18601934	9.987899018	6.332048008	0	8.346905813	0	0	11.42490364	11.32022455	0	0	8.998982092	0	0	0	9.577677786	0	6.332486847	11.11536659	10.58280486	10.13402677	7.321199427	10.31360168	4.255087792	2.923748943	13.71374207	13.42484373	13.35680826	12.51017119	0	8.794867589	0	13.1589594	11.39325408	10.18062481	0	2.355662982	8.956016245	6.265869461	0	9.672928202	13.36715396	9.624462182	0	7.269767233	0	11.32550637	0	11.1093274	10.37641927	0	8.418179751	5.13160572	11.52932032	0	10.17286183	11.71462072	2.120338484	6.997986961
GMP	11.91672998	11.48830577	0	0	10.85032908	7.042435881	0	0	7.37535943	12.43266526	0	13.89105398	8.777618351	0	0	8.047853043	12.43115559	7.152714843	12.23927674	0	0	0	8.581014909	0	0	0	0	0	0	9.957716043	0	0	0	0	0	12.20338579	0	0	4.576539641	11.31281994	17.49020594	0	0	12.56499029	10.76827815	7.057569328	0	8.726923769	11.94721721	6.306395954	14.36556707	12.60160883	10.11934394	0	0	0	12.12209307	0	12.00840779	0	13.1401258	8.847771482	13.23610725	4.509871251	7.447040862	10.91952207	0	0	11.17625838	0	13.25024307	9.191188978	10.66931448	11.6462688	10.14435203	14.27981848	10.08022147	5.821742885	10.12196363	0	5.516986947	1.798400857	8.308692547	0	0	9.684898394	14.3089858	0	11.70797821	7.125250755	1.770234815	0	0	0	7.138732371	8.154213745	0	0	0	7.466394439	13.51077101	8.858652115	5.651362765	8.667290557	7.552486006	11.50239694	6.800068544	8.446688778	10.71136752	0.567064974	5.515074448	8.942056935	10.54397662	12.83233736	10.8732021	0	10.48849683	9.024339611	4.694168328	0	7.524628633	10.47182753	0	9.206743468	11.15782758	0	9.068406631	11.3185746	8.798670225	0	0	9.71893693	9.00690117	3.179765817	11.66000659	9.658710151	12.17065429	0	0	5.171809944	2.509938175	12.26042491	9.071055134	13.91249121	12.32902922	0	0	0	11.71320312	10.0155114	0	3.196595912	0	12.45445079	7.39597211	0	10.07765592	13.36827158	13.14371433	0	7.883636875	0	10.69081171	0	10.64664005	11.09532006	0	8.601890366	7.296849249	4.986024933	8.977087181	9.034141715	10.64744128	0	6.777505926
GMP	9.267222004	11.65289016	10.27800423	8.690112413	10.50628693	7.657346374	11.07956564	0	7.519989629	12.22894649	0	14.22651099	9.535024833	0	0	9.627876418	12.23120363	10.15440085	12.49721957	4.901561796	0	0	7.846237512	0	6.601996021	0	13.40752522	0	0	11.35306408	0	0	0	0	0	12.67456201	0	10.70305248	4.560439724	11.51216783	17.15508753	0	0	11.79395011	11.14091802	0	5.02247253	8.423686781	12.3087886	9.134964208	14.51650929	13.07738652	12.1159134	0	6.805302248	0	11.68627842	6.085528943	12.26046549	12.38701232	12.46868384	10.74794866	12.53511261	5.084842136	0	12.62280628	5.567864296	0	11.67231433	5.046724859	14.57179043	10.77008395	11.68928217	12.51692354	10.66491944	8.581907192	12.77409299	9.549912612	10.42563144	3.006513075	7.771197354	0	12.79420874	8.145791128	0	7.303444384	14.0163407	0	12.59427024	8.695419042	8.39704344	0	3.77918317	5.936604908	8.722865189	7.651508376	6.639550392	0	1.706861636	9.398252423	14.83335241	0	7.138302259	9.449678493	8.004864263	11.87676401	9.129381349	8.863582064	2.899963556	0	4.004840147	0	10.66946362	8.496820788	10.47611415	0	11.03071949	9.961062283	4.479355525	0	6.357623539	11.73772541	8.030928059	11.39826588	11.18872702	0	0	5.070678047	8.164222472	0	2.447037705	9.819628584	0	6.496322247	12.10248159	10.94987158	0	2.460392012	2.109199902	4.02086752	7.346229443	13.68435962	13.92692477	12.51470675	12.58764032	0	0	0	13.8267155	0	7.675885395	0	0	11.80025691	7.787980129	0	12.50184721	13.75139379	11.13220856	2.208797806	0	0	12.02919426	0	11.38567241	10.2970973	0	11.11507354	7.743486191	12.96833546	12.0543253	0	12.62341367	7.013048213	10.23400487
